project,datetime_UTC,datetime_local,siteId,rType,appr1,appr2,appr3,appr4,rep,sublocation,Temp_EXO_C,ODOSat,ODO_mg_L,SpCond_uS_cm,Conductivity_uS_cm,FDOM_QSU_Raw,FDOM_QSU_Temp,FDOM_QSU_TempTurb,Turbidity_NTU,flag_Temp_EXO_C,flag_ODOSat,flag_ODO_mg_L,flag_SpCond_uS_cm,flag_Conductivity_uS_cm,flag_FDOM_QSU,flag_FDOM_QSU_Temp,flag_FDOM_QSU_TempTurb,flag_Turbidity_NTU
AIMS,2024-05-06 12:15:00,2024-05-06 06:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 12:30:00,2024-05-06 06:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 12:45:00,2024-05-06 06:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 13:00:00,2024-05-06 07:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 13:15:00,2024-05-06 07:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 13:30:00,2024-05-06 07:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 13:45:00,2024-05-06 07:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 14:00:00,2024-05-06 08:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 14:15:00,2024-05-06 08:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 14:30:00,2024-05-06 08:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 14:45:00,2024-05-06 08:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 15:00:00,2024-05-06 09:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 15:15:00,2024-05-06 09:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 15:30:00,2024-05-06 09:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 15:45:00,2024-05-06 09:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 16:00:00,2024-05-06 10:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 16:15:00,2024-05-06 10:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 16:30:00,2024-05-06 10:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 16:45:00,2024-05-06 10:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 17:00:00,2024-05-06 11:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 17:15:00,2024-05-06 11:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 17:30:00,2024-05-06 11:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 17:45:00,2024-05-06 11:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 18:00:00,2024-05-06 12:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 18:15:00,2024-05-06 12:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 18:30:00,2024-05-06 12:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 18:45:00,2024-05-06 12:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 19:00:00,2024-05-06 13:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 19:15:00,2024-05-06 13:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 19:30:00,2024-05-06 13:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 19:45:00,2024-05-06 13:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 20:00:00,2024-05-06 14:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 20:15:00,2024-05-06 14:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 20:30:00,2024-05-06 14:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 20:45:00,2024-05-06 14:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 21:00:00,2024-05-06 15:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 21:15:00,2024-05-06 15:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 21:30:00,2024-05-06 15:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 21:45:00,2024-05-06 15:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 22:00:00,2024-05-06 16:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 22:15:00,2024-05-06 16:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 22:30:00,2024-05-06 16:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 22:45:00,2024-05-06 16:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 23:00:00,2024-05-06 17:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 23:15:00,2024-05-06 17:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 23:30:00,2024-05-06 17:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-06 23:45:00,2024-05-06 17:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 00:00:00,2024-05-06 18:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 00:15:00,2024-05-06 18:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 00:30:00,2024-05-06 18:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 00:45:00,2024-05-06 18:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 01:00:00,2024-05-06 19:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 01:15:00,2024-05-06 19:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 01:30:00,2024-05-06 19:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 01:45:00,2024-05-06 19:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 02:00:00,2024-05-06 20:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 02:15:00,2024-05-06 20:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 02:30:00,2024-05-06 20:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 02:45:00,2024-05-06 20:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 03:00:00,2024-05-06 21:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 03:15:00,2024-05-06 21:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 03:30:00,2024-05-06 21:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 03:45:00,2024-05-06 21:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 04:00:00,2024-05-06 22:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 04:15:00,2024-05-06 22:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 04:30:00,2024-05-06 22:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 04:45:00,2024-05-06 22:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 05:00:00,2024-05-06 23:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 05:15:00,2024-05-06 23:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 05:30:00,2024-05-06 23:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 05:45:00,2024-05-06 23:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 06:00:00,2024-05-07 00:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 06:15:00,2024-05-07 00:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 06:30:00,2024-05-07 00:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 06:45:00,2024-05-07 00:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 07:00:00,2024-05-07 01:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 07:15:00,2024-05-07 01:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 07:30:00,2024-05-07 01:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 07:45:00,2024-05-07 01:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 08:00:00,2024-05-07 02:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 08:15:00,2024-05-07 02:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 08:30:00,2024-05-07 02:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 08:45:00,2024-05-07 02:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 09:00:00,2024-05-07 03:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 09:15:00,2024-05-07 03:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 09:30:00,2024-05-07 03:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 09:45:00,2024-05-07 03:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 10:00:00,2024-05-07 04:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 10:15:00,2024-05-07 04:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 10:30:00,2024-05-07 04:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 10:45:00,2024-05-07 04:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 11:00:00,2024-05-07 05:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 11:15:00,2024-05-07 05:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 11:30:00,2024-05-07 05:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 11:45:00,2024-05-07 05:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 12:00:00,2024-05-07 06:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 12:15:00,2024-05-07 06:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 12:30:00,2024-05-07 06:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 12:45:00,2024-05-07 06:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 13:00:00,2024-05-07 07:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 13:15:00,2024-05-07 07:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 13:30:00,2024-05-07 07:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 13:45:00,2024-05-07 07:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 14:00:00,2024-05-07 08:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 14:15:00,2024-05-07 08:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 14:30:00,2024-05-07 08:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 14:45:00,2024-05-07 08:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 15:00:00,2024-05-07 09:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 15:15:00,2024-05-07 09:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 15:30:00,2024-05-07 09:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 15:45:00,2024-05-07 09:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 16:00:00,2024-05-07 10:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 16:15:00,2024-05-07 10:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 16:30:00,2024-05-07 10:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 16:45:00,2024-05-07 10:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 17:00:00,2024-05-07 11:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 17:15:00,2024-05-07 11:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 17:30:00,2024-05-07 11:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 17:45:00,2024-05-07 11:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 18:00:00,2024-05-07 12:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 18:15:00,2024-05-07 12:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 18:30:00,2024-05-07 12:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 18:45:00,2024-05-07 12:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 19:00:00,2024-05-07 13:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 19:15:00,2024-05-07 13:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 19:30:00,2024-05-07 13:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 19:45:00,2024-05-07 13:45:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 20:00:00,2024-05-07 14:00:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 20:15:00,2024-05-07 14:15:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
AIMS,2024-05-07 20:30:00,2024-05-07 14:30:00,GSS01,EXOS,1,0,0,0,20240517-20241019,SW,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,M,M,M,M,M,M,M,M
